idImagen,clase,rutaOriginal,rutaNpy,alto,ancho,media,desviacion,minimo,maximo,tiempoSegundos,estado,error
503,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (552).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_503.npy",128,128,0.45368197560310364,0.1090865507721901,0.16078431904315948,0.843137264251709,0.11931075599932228,ok,
504,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (553).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_504.npy",128,128,0.49500542879104614,0.09831058979034424,0.21568627655506134,0.8705882430076599,0.1203829570004018,ok,
505,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (554).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_505.npy",128,128,0.3992992043495178,0.08495530486106873,0.25882354378700256,1.0,0.11930221100192284,ok,
506,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (555).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_506.npy",128,128,0.48552247881889343,0.12432773411273956,0.09019608050584793,0.8901960849761963,0.11851458200180787,ok,
507,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (556).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_507.npy",128,128,0.5267951488494873,0.15897145867347717,0.12156862765550613,1.0,0.11973944599958486,ok,
508,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (557).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_508.npy",128,128,0.37206146121025085,0.11021614074707031,0.10588235408067703,0.8313725590705872,0.11850813099954394,ok,
509,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (558).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_509.npy",128,128,0.4347931742668152,0.13258610665798187,0.11764705926179886,0.843137264251709,0.11916332599867019,ok,
510,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (559).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_510.npy",128,128,0.45097920298576355,0.08976450562477112,0.1725490242242813,0.8549019694328308,0.1193638730001112,ok,
511,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (56).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_511.npy",128,128,0.37867289781570435,0.21877500414848328,0.04313725605607033,0.9882352948188782,0.11930305100031546,ok,
512,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (560).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_512.npy",128,128,0.4712095856666565,0.1405688226222992,0.062745101749897,0.9411764740943909,0.19910913199782954,ok,
513,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (561).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_513.npy",128,128,0.40992242097854614,0.11893650144338608,0.06666667014360428,0.7607843279838562,0.20733181199830142,ok,
514,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (562).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_514.npy",128,128,0.5094231367111206,0.16482582688331604,0.03529411926865578,1.0,0.3592480279985466,ok,
515,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (563).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_515.npy",128,128,0.32260408997535706,0.1995844542980194,0.03529411926865578,1.0,0.5593325829977402,ok,
516,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (564).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_516.npy",128,128,0.3982144296169281,0.20165659487247467,0.0,0.9960784316062927,0.40719895100119174,ok,
517,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (565).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_517.npy",128,128,0.48723673820495605,0.17240092158317566,0.03921568766236305,0.9921568632125854,0.22331766500064987,ok,
518,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (566).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_518.npy",128,128,0.48447269201278687,0.20947827398777008,0.08627451211214066,1.0,0.11983022699860157,ok,
519,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (567).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_519.npy",128,128,0.43195897340774536,0.20716357231140137,0.05098039284348488,0.9843137264251709,0.11176827999952366,ok,
520,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (568).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_520.npy",128,128,0.4799644351005554,0.1266823261976242,0.09803921729326248,1.0,0.11966965600004187,ok,
521,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (569).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_521.npy",128,128,0.34740757942199707,0.1803208440542221,0.0117647061124444,0.9176470637321472,0.11936565900032292,ok,
522,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (57).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_522.npy",128,128,0.4478391408920288,0.12591615319252014,0.13333334028720856,0.9058823585510254,0.11945520199878956,ok,
523,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (570).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_523.npy",128,128,0.48367464542388916,0.10957520455121994,0.2549019753932953,0.95686274766922,0.11917807400095626,ok,
524,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (571).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_524.npy",128,128,0.4631321430206299,0.0810888260602951,0.1882352977991104,0.7647058963775635,0.11942578700109152,ok,
525,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (572).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_525.npy",128,128,0.47166797518730164,0.16070809960365295,0.05098039284348488,0.9529411792755127,0.12739960299950326,ok,
526,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (573).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_526.npy",128,128,0.5572469234466553,0.17698562145233154,0.27450981736183167,1.0,0.1272461150001618,ok,
527,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (574).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_527.npy",128,128,0.6015356779098511,0.20931173861026764,0.1921568661928177,1.0,0.1192284299977473,ok,
528,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (58).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_528.npy",128,128,0.47545957565307617,0.12829653918743134,0.14901961386203766,0.9333333373069763,0.11930274899714277,ok,
529,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (59).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_529.npy",128,128,0.40637636184692383,0.12530826032161713,0.0784313753247261,0.8117647171020508,0.11928543400063063,ok,
530,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (6).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_530.npy",128,128,0.5210995078086853,0.11925042420625687,0.16862745583057404,0.9372549057006836,0.12730325300071854,ok,
531,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (60).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_531.npy",128,128,0.49223563075065613,0.15888388454914093,0.0941176488995552,0.9529411792755127,0.1272698139982822,ok,
532,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (61).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_532.npy",128,128,0.3715662360191345,0.27458733320236206,0.03921568766236305,0.9647058844566345,1.0794415899981686,ok,
533,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (62).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_533.npy",128,128,0.45396706461906433,0.1997353434562683,0.05882352963089943,0.9921568632125854,1.070979720003379,ok,
534,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (63).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_534.npy",128,128,0.433877170085907,0.15244044363498688,0.08627451211214066,0.9764705896377563,1.0233795050007757,ok,
535,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (64).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_535.npy",128,128,0.4266611337661743,0.12666423618793488,0.20000000298023224,0.8196078538894653,1.0154644700014615,ok,
536,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (65).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_536.npy",128,128,0.49442046880722046,0.11875026673078537,0.14901961386203766,1.0,0.11928222599817673,ok,
537,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (66).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_537.npy",128,128,0.4868793487548828,0.10426334291696548,0.22745098173618317,0.8117647171020508,0.11130904800302233,ok,
538,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (67).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_538.npy",128,128,0.460554301738739,0.2511882185935974,0.062745101749897,0.9843137264251709,0.12716395299867145,ok,
539,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (68).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_539.npy",128,128,0.4349389374256134,0.126068577170372,0.125490203499794,0.843137264251709,0.12707754700022633,ok,
540,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (69).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_540.npy",128,128,0.45589908957481384,0.11138660460710526,0.1411764770746231,0.7647058963775635,0.11133114599942928,ok,
541,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (7).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_541.npy",128,128,0.4235827922821045,0.14970937371253967,0.05882352963089943,0.8823529481887817,0.11957437100136303,ok,
542,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (70).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_542.npy",128,128,0.4377513527870178,0.10718170553445816,0.1568627506494522,0.7803921699523926,0.12736567300089519,ok,
543,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (71).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_543.npy",128,128,0.4820760190486908,0.07614761590957642,0.250980406999588,0.800000011920929,0.1202332100001513,ok,
544,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (72).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_544.npy",128,128,0.519038200378418,0.2032301127910614,0.0470588244497776,0.8941176533699036,0.11929797199991299,ok,
545,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (73).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_545.npy",128,128,0.5477955341339111,0.1403018683195114,0.05882352963089943,0.9333333373069763,0.11934549600118771,ok,
546,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (74).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_546.npy",128,128,0.7702670097351074,0.11848220229148865,0.26274511218070984,1.0,0.13398882799810963,ok,
547,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (75).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_547.npy",128,128,0.48235440254211426,0.1507224589586258,0.13333334028720856,0.9215686321258545,0.13530705499942997,ok,
548,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (76).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_548.npy",128,128,0.46723347902297974,0.08541619777679443,0.1725490242242813,0.7686274647712708,0.11920806800117134,ok,
549,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (77).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_549.npy",128,128,0.45110127329826355,0.11774395406246185,0.23137255012989044,0.8705882430076599,0.12010543599899393,ok,
550,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (78).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_550.npy",128,128,0.46251606941223145,0.11196485906839371,0.16470588743686676,0.800000011920929,0.12035269499756396,ok,
551,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (79).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_551.npy",128,128,0.4387831687927246,0.09257154166698456,0.0313725508749485,0.8039215803146362,0.12032003100102884,ok,
552,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (8).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_552.npy",128,128,0.3442409038543701,0.2296719253063202,0.03921568766236305,0.8980392217636108,0.15930305600340944,ok,
553,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (80).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_553.npy",128,128,0.46421903371810913,0.0732671469449997,0.23137255012989044,0.7411764860153198,0.11879660599879571,ok,
554,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (81).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_554.npy",128,128,0.46424204111099243,0.1417190134525299,0.12156862765550613,0.8470588326454163,0.11165094999887515,ok,
555,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (82).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_555.npy",128,128,0.4300568401813507,0.10829560458660126,0.18431372940540314,0.8901960849761963,0.1108945699998003,ok,
556,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (83).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_556.npy",128,128,0.4500691890716553,0.16634266078472137,0.04313725605607033,0.8980392217636108,0.11938436499985983,ok,
557,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (84).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_557.npy",128,128,0.23923030495643616,0.1244077980518341,0.07058823853731155,0.9686274528503418,0.11942957900100737,ok,
558,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (85).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_558.npy",128,128,0.47344300150871277,0.22749121487140656,0.03529411926865578,0.9921568632125854,1.0943628370005172,ok,
559,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (86).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_559.npy",128,128,0.39689919352531433,0.19888727366924286,0.04313725605607033,0.9882352948188782,3.9835072660025617,ok,
560,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (87).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_560.npy",128,128,0.5322679877281189,0.15665361285209656,0.14509804546833038,1.0,3.9033456289980677,ok,
561,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (88).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_561.npy",128,128,0.41916120052337646,0.09718368947505951,0.14901961386203766,0.7803921699523926,3.8954172860030667,ok,
562,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (89).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_562.npy",128,128,0.4675264358520508,0.18766462802886963,0.1411764770746231,0.9843137264251709,2.8951365960019757,ok,
563,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (9).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_563.npy",128,128,0.4883463680744171,0.1626073271036148,0.12156862765550613,0.9960784316062927,0.1674966749997111,ok,
564,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (90).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_564.npy",128,128,0.5003392100334167,0.1167866662144661,0.06666667014360428,0.8313725590705872,0.16741614200145705,ok,
565,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (91).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_565.npy",128,128,0.47506725788116455,0.10470911115407944,0.1921568661928177,0.9254902005195618,0.16733088700129883,ok,
566,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (92).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_566.npy",128,128,0.42111602425575256,0.08520141988992691,0.16862745583057404,0.7607843279838562,0.11906788399937795,ok,
567,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (93).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_567.npy",128,128,0.46869760751724243,0.10635121166706085,0.11372549086809158,0.8705882430076599,0.11926216999927419,ok,
568,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (94).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_568.npy",128,128,0.47569799423217773,0.17585860192775726,0.027450980618596077,0.8627451062202454,0.15207725600339472,ok,
569,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (95).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_569.npy",128,128,0.48477303981781006,0.15148839354515076,0.09803921729326248,0.8549019694328308,0.15885815200090292,ok,
570,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (96).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_570.npy",128,128,0.4517171382904053,0.1652834713459015,0.062745101749897,0.9647058844566345,0.11878582799909054,ok,
571,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (97).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_571.npy",128,128,0.44658949971199036,0.20874138176441193,0.0470588244497776,0.9764705896377563,0.1194853079978202,ok,
572,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (98).jpg,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_572.npy",128,128,0.3613087236881256,0.08894133567810059,0.11764705926179886,0.7176470756530762,0.11934947600093437,ok,
573,Bercak Daun,/home/alumno/.cache/kagglehub/datasets/ndisan/corn-leaf-disease/versions/1/Bercak Daun/Corn_Gray_Spot (99).JPG,"/media/alumno/DAMIAN/Barahona,Chasipanta,Cañas_TallerFinal/salidas/npyCpu/Bercak Daun/imagen_573.npy",128,128,0.49472224712371826,0.15233701467514038,0.09019608050584793,1.0,0.11826406299951486,ok,
